"Week","Year_Tank","Abundance","scAbundance","Recipient"
12,"2017_Cont2",1,-0.169653462557119,"Pred.B1"
14,"2017_Cont2",0,-0.79814044486345,"Pred.B1"
16,"2017_Cont2",0,-0.79814044486345,"Pred.B1"
18,"2017_Cont2",0,-0.79814044486345,"Pred.B1"
20,"2017_Cont2",1,-0.169653462557119,"Pred.B1"
NA,"2017_Cont2",NA,NA,"Pred.B1"
2,"2017_Fipro1",0,-0.79814044486345,"Pred.B1"
4,"2017_Fipro1",0,-0.79814044486345,"Pred.B1"
6,"2017_Fipro1",0,-0.79814044486345,"Pred.B1"
8,"2017_Fipro1",1,-0.169653462557119,"Pred.B1"
10,"2017_Fipro1",0,-0.79814044486345,"Pred.B1"
12,"2017_Fipro1",1,-0.169653462557119,"Pred.B1"
14,"2017_Fipro1",0,-0.79814044486345,"Pred.B1"
16,"2017_Fipro1",0,-0.79814044486345,"Pred.B1"
18,"2017_Fipro1",0,-0.79814044486345,"Pred.B1"
20,"2017_Fipro1",2,0.197987854283487,"Pred.B1"
NA,"2017_Fipro1",NA,NA,"Pred.B1"
2,"2017_Fipro2",0,-0.79814044486345,"Pred.B1"
4,"2017_Fipro2",0,-0.79814044486345,"Pred.B1"
6,"2017_Fipro2",0,-0.79814044486345,"Pred.B1"
8,"2017_Fipro2",0,-0.79814044486345,"Pred.B1"
10,"2017_Fipro2",0,-0.79814044486345,"Pred.B1"
12,"2017_Fipro2",0,-0.79814044486345,"Pred.B1"
14,"2017_Fipro2",1,-0.169653462557119,"Pred.B1"
16,"2017_Fipro2",0,-0.79814044486345,"Pred.B1"
18,"2017_Fipro2",0,-0.79814044486345,"Pred.B1"
20,"2017_Fipro2",0,-0.79814044486345,"Pred.B1"
NA,"2017_Fipro2",NA,NA,"Pred.B1"
2,"2017_Pent1",9,1.28964811893093,"Pred.B1"
4,"2017_Pent1",3,0.458833519749213,"Pred.B1"
6,"2017_Pent1",2,0.197987854283487,"Pred.B1"
8,"2017_Pent1",36,2.47593318036625,"Pred.B1"
10,"2017_Pent1",1,-0.169653462557119,"Pred.B1"
12,"2017_Pent1",0,-0.79814044486345,"Pred.B1"
14,"2017_Pent1",0,-0.79814044486345,"Pred.B1"
16,"2017_Pent1",1,-0.169653462557119,"Pred.B1"
18,"2017_Pent1",0,-0.79814044486345,"Pred.B1"
20,"2017_Pent1",0,-0.79814044486345,"Pred.B1"
NA,"2017_Pent1",NA,NA,"Pred.B1"
2,"2017_Pent2",2,0.197987854283487,"Pred.B1"
4,"2017_Pent2",2,0.197987854283487,"Pred.B1"
6,"2017_Pent2",36,2.47593318036625,"Pred.B1"
8,"2017_Pent2",3,0.458833519749213,"Pred.B1"
10,"2017_Pent2",13,1.59473256066969,"Pred.B1"
12,"2017_Pent2",20,1.9623738775103,"Pred.B1"
14,"2017_Pent2",9,1.28964811893093,"Pred.B1"
16,"2017_Pent2",8,1.19411615343042,"Pred.B1"
18,"2017_Pent2",15,1.71580748436188,"Pred.B1"
20,"2017_Pent2",1,-0.169653462557119,"Pred.B1"
NA,"2017_Pent2",NA,NA,"Pred.B1"
2,"2017_Joint1",0,-0.79814044486345,"Pred.B1"
4,"2017_Joint1",0,-0.79814044486345,"Pred.B1"
6,"2017_Joint1",0,-0.79814044486345,"Pred.B1"
8,"2017_Joint1",0,-0.79814044486345,"Pred.B1"
10,"2017_Joint1",0,-0.79814044486345,"Pred.B1"
12,"2017_Joint1",0,-0.79814044486345,"Pred.B1"
14,"2017_Joint1",0,-0.79814044486345,"Pred.B1"
16,"2017_Joint1",1,-0.169653462557119,"Pred.B1"
18,"2017_Joint1",0,-0.79814044486345,"Pred.B1"
20,"2017_Joint1",0,-0.79814044486345,"Pred.B1"
NA,"2017_Joint1",NA,NA,"Pred.B1"
2,"2017_Joint2",0,-0.79814044486345,"Pred.B1"
4,"2017_Joint2",0,-0.79814044486345,"Pred.B1"
6,"2017_Joint2",0,-0.79814044486345,"Pred.B1"
8,"2017_Joint2",0,-0.79814044486345,"Pred.B1"
10,"2017_Joint2",0,-0.79814044486345,"Pred.B1"
12,"2017_Joint2",1,-0.169653462557119,"Pred.B1"
14,"2017_Joint2",0,-0.79814044486345,"Pred.B1"
16,"2017_Joint2",0,-0.79814044486345,"Pred.B1"
18,"2017_Joint2",0,-0.79814044486345,"Pred.B1"
20,"2017_Joint2",0,-0.79814044486345,"Pred.B1"
NA,"2017_Joint2",NA,NA,"Pred.B1"
2,"2018_Cont1",1,-0.169653462557119,"Pred.B1"
4,"2018_Cont1",20,1.9623738775103,"Pred.B1"
6,"2018_Cont1",22,2.04485935817455,"Pred.B1"
8,"2018_Cont1",8,1.19411615343042,"Pred.B1"
10,"2018_Cont1",2,0.197987854283487,"Pred.B1"
12,"2018_Cont1",7,1.08732050205555,"Pred.B1"
14,"2018_Cont1",11,1.45496181889615,"Pred.B1"
16,"2018_Cont1",8,1.19411615343042,"Pred.B1"
18,"2018_Cont1",9,1.28964811893093,"Pred.B1"
20,"2018_Cont1",11,1.45496181889615,"Pred.B1"
NA,"2018_Cont1",NA,NA,"Pred.B1"
2,"2018_Cont2",3,0.458833519749213,"Pred.B1"
4,"2018_Cont2",0,-0.79814044486345,"Pred.B1"
6,"2018_Cont2",54,2.83536887511706,"Pred.B1"
8,"2018_Cont2",5,0.826474836589818,"Pred.B1"
10,"2018_Cont2",7,1.08732050205555,"Pred.B1"
12,"2018_Cont2",1,-0.169653462557119,"Pred.B1"
14,"2018_Cont2",4,0.661161136624598,"Pred.B1"
16,"2018_Cont2",6,0.966245578363361,"Pred.B1"
18,"2018_Cont2",1,-0.169653462557119,"Pred.B1"
20,"2018_Cont2",1,-0.169653462557119,"Pred.B1"
NA,"2018_Cont2",NA,NA,"Pred.B1"
2,"2018_Fipro1",0,-0.79814044486345,"Pred.B1"
4,"2018_Fipro1",0,-0.79814044486345,"Pred.B1"
6,"2018_Fipro1",0,-0.79814044486345,"Pred.B1"
8,"2018_Fipro1",0,-0.79814044486345,"Pred.B1"
10,"2018_Fipro1",0,-0.79814044486345,"Pred.B1"
12,"2018_Fipro1",0,-0.79814044486345,"Pred.B1"
14,"2018_Fipro1",0,-0.79814044486345,"Pred.B1"
16,"2018_Fipro1",0,-0.79814044486345,"Pred.B1"
18,"2018_Fipro1",0,-0.79814044486345,"Pred.B1"
20,"2018_Fipro1",0,-0.79814044486345,"Pred.B1"
NA,"2018_Fipro1",NA,NA,"Pred.B1"
2,"2018_Fipro2",0,-0.79814044486345,"Pred.B1"
4,"2018_Fipro2",0,-0.79814044486345,"Pred.B1"
6,"2018_Fipro2",0,-0.79814044486345,"Pred.B1"
8,"2018_Fipro2",0,-0.79814044486345,"Pred.B1"
10,"2018_Fipro2",0,-0.79814044486345,"Pred.B1"
12,"2018_Fipro2",0,-0.79814044486345,"Pred.B1"
14,"2018_Fipro2",0,-0.79814044486345,"Pred.B1"
16,"2018_Fipro2",0,-0.79814044486345,"Pred.B1"
18,"2018_Fipro2",0,-0.79814044486345,"Pred.B1"
20,"2018_Fipro2",0,-0.79814044486345,"Pred.B1"
NA,"2018_Fipro2",NA,NA,"Pred.B1"
2,"2018_Pent1",0,-0.79814044486345,"Pred.B1"
4,"2018_Pent1",11,1.45496181889615,"Pred.B1"
6,"2018_Pent1",12,1.52753774679754,"Pred.B1"
8,"2018_Pent1",16,1.77077674152324,"Pred.B1"
10,"2018_Pent1",7,1.08732050205555,"Pred.B1"
12,"2018_Pent1",3,0.458833519749213,"Pred.B1"
14,"2018_Pent1",4,0.661161136624598,"Pred.B1"
16,"2018_Pent1",1,-0.169653462557119,"Pred.B1"
18,"2018_Pent1",1,-0.169653462557119,"Pred.B1"
20,"2018_Pent1",3,0.458833519749213,"Pred.B1"
NA,"2018_Pent1",NA,NA,"Pred.B1"
2,"2018_Pent2",0,-0.79814044486345,"Pred.B1"
4,"2018_Pent2",41,2.59086085981663,"Pred.B1"
6,"2018_Pent2",30,2.31550744400476,"Pred.B1"
8,"2018_Pent2",21,2.00455427593535,"Pred.B1"
10,"2018_Pent2",10,1.37606729362901,"Pred.B1"
12,"2018_Pent2",15,1.71580748436188,"Pred.B1"
14,"2018_Pent2",9,1.28964811893093,"Pred.B1"
16,"2018_Pent2",8,1.19411615343042,"Pred.B1"
18,"2018_Pent2",1,-0.169653462557119,"Pred.B1"
20,"2018_Pent2",4,0.661161136624598,"Pred.B1"
NA,"2018_Pent2",NA,NA,"Pred.B1"
2,"2018_Joint1",0,-0.79814044486345,"Pred.B1"
4,"2018_Joint1",1,-0.169653462557119,"Pred.B1"
6,"2018_Joint1",0,-0.79814044486345,"Pred.B1"
8,"2018_Joint1",0,-0.79814044486345,"Pred.B1"
10,"2018_Joint1",0,-0.79814044486345,"Pred.B1"
12,"2018_Joint1",0,-0.79814044486345,"Pred.B1"
14,"2018_Joint1",0,-0.79814044486345,"Pred.B1"
16,"2018_Joint1",0,-0.79814044486345,"Pred.B1"
18,"2018_Joint1",0,-0.79814044486345,"Pred.B1"
20,"2018_Joint1",0,-0.79814044486345,"Pred.B1"
NA,"2018_Joint1",NA,NA,"Pred.B1"
2,"2018_Joint2",0,-0.79814044486345,"Pred.B1"
4,"2018_Joint2",0,-0.79814044486345,"Pred.B1"
6,"2018_Joint2",0,-0.79814044486345,"Pred.B1"
8,"2018_Joint2",0,-0.79814044486345,"Pred.B1"
10,"2018_Joint2",0,-0.79814044486345,"Pred.B1"
12,"2018_Joint2",0,-0.79814044486345,"Pred.B1"
14,"2018_Joint2",0,-0.79814044486345,"Pred.B1"
16,"2018_Joint2",0,-0.79814044486345,"Pred.B1"
18,"2018_Joint2",0,-0.79814044486345,"Pred.B1"
20,"2018_Joint2",0,-0.79814044486345,"Pred.B1"
NA,"2018_Joint2",NA,NA,"Pred.B1"
2,"2019_Cont1",2,0.197987854283487,"Pred.B1"
4,"2019_Cont1",20,1.9623738775103,"Pred.B1"
6,"2019_Cont1",15,1.71580748436188,"Pred.B1"
8,"2019_Cont1",12,1.52753774679754,"Pred.B1"
10,"2019_Cont1",0,-0.79814044486345,"Pred.B1"
12,"2019_Cont1",5,0.826474836589818,"Pred.B1"
14,"2019_Cont1",0,-0.79814044486345,"Pred.B1"
16,"2019_Cont1",12,1.52753774679754,"Pred.B1"
18,"2019_Cont1",19,1.91813510123726,"Pred.B1"
20,"2019_Cont1",12,1.52753774679754,"Pred.B1"
NA,"2019_Cont1",NA,NA,"Pred.B1"
2,"2019_Cont2",5,0.826474836589818,"Pred.B1"
4,"2019_Cont2",5,0.826474836589818,"Pred.B1"
6,"2019_Cont2",3,0.458833519749213,"Pred.B1"
8,"2019_Cont2",3,0.458833519749213,"Pred.B1"
10,"2019_Cont2",2,0.197987854283487,"Pred.B1"
12,"2019_Cont2",0,-0.79814044486345,"Pred.B1"
14,"2019_Cont2",0,-0.79814044486345,"Pred.B1"
16,"2019_Cont2",23,2.08344880120248,"Pred.B1"
18,"2019_Cont2",29,2.28577641807787,"Pred.B1"
20,"2019_Cont2",28,2.25503737086579,"Pred.B1"
NA,"2019_Cont2",NA,NA,"Pred.B1"
2,"2019_Fipro1",0,-0.79814044486345,"Pred.B1"
4,"2019_Fipro1",0,-0.79814044486345,"Pred.B1"
6,"2019_Fipro1",0,-0.79814044486345,"Pred.B1"
8,"2019_Fipro1",0,-0.79814044486345,"Pred.B1"
10,"2019_Fipro1",0,-0.79814044486345,"Pred.B1"
12,"2019_Fipro1",1,-0.169653462557119,"Pred.B1"
14,"2019_Fipro1",0,-0.79814044486345,"Pred.B1"
16,"2019_Fipro1",1,-0.169653462557119,"Pred.B1"
18,"2019_Fipro1",9,1.28964811893093,"Pred.B1"
20,"2019_Fipro1",16,1.77077674152324,"Pred.B1"
NA,"2019_Fipro1",NA,NA,"Pred.B1"
2,"2019_Fipro2",0,-0.79814044486345,"Pred.B1"
4,"2019_Fipro2",0,-0.79814044486345,"Pred.B1"
6,"2019_Fipro2",0,-0.79814044486345,"Pred.B1"
8,"2019_Fipro2",0,-0.79814044486345,"Pred.B1"
10,"2019_Fipro2",0,-0.79814044486345,"Pred.B1"
12,"2019_Fipro2",0,-0.79814044486345,"Pred.B1"
14,"2019_Fipro2",0,-0.79814044486345,"Pred.B1"
16,"2019_Fipro2",0,-0.79814044486345,"Pred.B1"
18,"2019_Fipro2",0,-0.79814044486345,"Pred.B1"
20,"2019_Fipro2",0,-0.79814044486345,"Pred.B1"
NA,"2019_Fipro2",NA,NA,"Pred.B1"
2,"2019_Pent1",1,-0.169653462557119,"Pred.B1"
4,"2019_Pent1",8,1.19411615343042,"Pred.B1"
6,"2019_Pent1",4,0.661161136624598,"Pred.B1"
8,"2019_Pent1",4,0.661161136624598,"Pred.B1"
10,"2019_Pent1",0,-0.79814044486345,"Pred.B1"
12,"2019_Pent1",15,1.71580748436188,"Pred.B1"
14,"2019_Pent1",3,0.458833519749213,"Pred.B1"
16,"2019_Pent1",1,-0.169653462557119,"Pred.B1"
18,"2019_Pent1",13,1.59473256066969,"Pred.B1"
20,"2019_Pent1",12,1.52753774679754,"Pred.B1"
NA,"2019_Pent1",NA,NA,"Pred.B1"
2,"2019_Pent2",2,0.197987854283487,"Pred.B1"
4,"2019_Pent2",2,0.197987854283487,"Pred.B1"
6,"2019_Pent2",11,1.45496181889615,"Pred.B1"
8,"2019_Pent2",12,1.52753774679754,"Pred.B1"
10,"2019_Pent2",5,0.826474836589818,"Pred.B1"
12,"2019_Pent2",0,-0.79814044486345,"Pred.B1"
14,"2019_Pent2",2,0.197987854283487,"Pred.B1"
16,"2019_Pent2",1,-0.169653462557119,"Pred.B1"
18,"2019_Pent2",15,1.71580748436188,"Pred.B1"
20,"2019_Pent2",4,0.661161136624598,"Pred.B1"
NA,"2019_Pent2",NA,NA,"Pred.B1"
2,"2019_Joint1",0,-0.79814044486345,"Pred.B1"
4,"2019_Joint1",0,-0.79814044486345,"Pred.B1"
6,"2019_Joint1",0,-0.79814044486345,"Pred.B1"
8,"2019_Joint1",1,-0.169653462557119,"Pred.B1"
10,"2019_Joint1",0,-0.79814044486345,"Pred.B1"
12,"2019_Joint1",0,-0.79814044486345,"Pred.B1"
14,"2019_Joint1",0,-0.79814044486345,"Pred.B1"
16,"2019_Joint1",0,-0.79814044486345,"Pred.B1"
18,"2019_Joint1",0,-0.79814044486345,"Pred.B1"
20,"2019_Joint1",1,-0.169653462557119,"Pred.B1"
NA,"2019_Joint1",NA,NA,"Pred.B1"
2,"2019_Joint2",0,-0.79814044486345,"Pred.B1"
4,"2019_Joint2",0,-0.79814044486345,"Pred.B1"
6,"2019_Joint2",0,-0.79814044486345,"Pred.B1"
8,"2019_Joint2",0,-0.79814044486345,"Pred.B1"
10,"2019_Joint2",0,-0.79814044486345,"Pred.B1"
12,"2019_Joint2",0,-0.79814044486345,"Pred.B1"
14,"2019_Joint2",0,-0.79814044486345,"Pred.B1"
16,"2019_Joint2",0,-0.79814044486345,"Pred.B1"
18,"2019_Joint2",1,-0.169653462557119,"Pred.B1"
20,"2019_Joint2",0,-0.79814044486345,"Pred.B1"
NA,"2019_Joint2",NA,NA,"Pred.B1"
2,"2017_Cont1",0,-1.04177468633995,"Pred.S1"
4,"2017_Cont1",3,0.547387201561909,"Pred.S1"
6,"2017_Cont1",0,-1.04177468633995,"Pred.S1"
8,"2017_Cont1",0,-1.04177468633995,"Pred.S1"
10,"2017_Cont1",2,0.217606313609892,"Pred.S1"
12,"2017_Cont1",0,-1.04177468633995,"Pred.S1"
14,"2017_Cont1",3,0.547387201561909,"Pred.S1"
16,"2017_Cont1",4,0.803185131081834,"Pred.S1"
18,"2017_Cont1",0,-1.04177468633995,"Pred.S1"
20,"2017_Cont1",0,-1.04177468633995,"Pred.S1"
NA,"2017_Cont1",NA,NA,"Pred.S1"
2,"2017_Cont2",0,-1.04177468633995,"Pred.S1"
4,"2017_Cont2",1,-0.247193742389022,"Pred.S1"
6,"2017_Cont2",1,-0.247193742389022,"Pred.S1"
8,"2017_Cont2",0,-1.04177468633995,"Pred.S1"
10,"2017_Cont2",0,-1.04177468633995,"Pred.S1"
12,"2017_Cont2",0,-1.04177468633995,"Pred.S1"
14,"2017_Cont2",5,1.01218725756082,"Pred.S1"
16,"2017_Cont2",5,1.01218725756082,"Pred.S1"
18,"2017_Cont2",0,-1.04177468633995,"Pred.S1"
20,"2017_Cont2",0,-1.04177468633995,"Pred.S1"
NA,"2017_Cont2",NA,NA,"Pred.S1"
2,"2017_Fipro1",0,-1.04177468633995,"Pred.S1"
4,"2017_Fipro1",3,0.547387201561909,"Pred.S1"
6,"2017_Fipro1",0,-1.04177468633995,"Pred.S1"
8,"2017_Fipro1",1,-0.247193742389022,"Pred.S1"
10,"2017_Fipro1",0,-1.04177468633995,"Pred.S1"
12,"2017_Fipro1",4,0.803185131081834,"Pred.S1"
14,"2017_Fipro1",4,0.803185131081834,"Pred.S1"
16,"2017_Fipro1",4,0.803185131081834,"Pred.S1"
18,"2017_Fipro1",2,0.217606313609892,"Pred.S1"
20,"2017_Fipro1",1,-0.247193742389022,"Pred.S1"
NA,"2017_Fipro1",NA,NA,"Pred.S1"
2,"2017_Fipro2",1,-0.247193742389022,"Pred.S1"
4,"2017_Fipro2",8,1.47698731355974,"Pred.S1"
6,"2017_Fipro2",6,1.18889603763387,"Pred.S1"
8,"2017_Fipro2",0,-1.04177468633995,"Pred.S1"
10,"2017_Fipro2",1,-0.247193742389022,"Pred.S1"
12,"2017_Fipro2",4,0.803185131081834,"Pred.S1"
14,"2017_Fipro2",5,1.01218725756082,"Pred.S1"
16,"2017_Fipro2",19,2.3923470189837,"Pred.S1"
18,"2017_Fipro2",2,0.217606313609892,"Pred.S1"
20,"2017_Fipro2",0,-1.04177468633995,"Pred.S1"
NA,"2017_Fipro2",NA,NA,"Pred.S1"
2,"2017_Pent1",0,-1.04177468633995,"Pred.S1"
4,"2017_Pent1",2,0.217606313609892,"Pred.S1"
6,"2017_Pent1",1,-0.247193742389022,"Pred.S1"
8,"2017_Pent1",0,-1.04177468633995,"Pred.S1"
10,"2017_Pent1",0,-1.04177468633995,"Pred.S1"
12,"2017_Pent1",0,-1.04177468633995,"Pred.S1"
14,"2017_Pent1",3,0.547387201561909,"Pred.S1"
16,"2017_Pent1",0,-1.04177468633995,"Pred.S1"
18,"2017_Pent1",4,0.803185131081834,"Pred.S1"
20,"2017_Pent1",0,-1.04177468633995,"Pred.S1"
NA,"2017_Pent1",NA,NA,"Pred.S1"
2,"2017_Pent2",0,-1.04177468633995,"Pred.S1"
4,"2017_Pent2",3,0.547387201561909,"Pred.S1"
6,"2017_Pent2",0,-1.04177468633995,"Pred.S1"
8,"2017_Pent2",4,0.803185131081834,"Pred.S1"
10,"2017_Pent2",1,-0.247193742389022,"Pred.S1"
12,"2017_Pent2",4,0.803185131081834,"Pred.S1"
14,"2017_Pent2",1,-0.247193742389022,"Pred.S1"
16,"2017_Pent2",0,-1.04177468633995,"Pred.S1"
18,"2017_Pent2",1,-0.247193742389022,"Pred.S1"
20,"2017_Pent2",0,-1.04177468633995,"Pred.S1"
NA,"2017_Pent2",NA,NA,"Pred.S1"
2,"2017_Joint1",1,-0.247193742389022,"Pred.S1"
4,"2017_Joint1",24,2.64814494850362,"Pred.S1"
6,"2017_Joint1",1,-0.247193742389022,"Pred.S1"
8,"2017_Joint1",1,-0.247193742389022,"Pred.S1"
10,"2017_Joint1",0,-1.04177468633995,"Pred.S1"
12,"2017_Joint1",5,1.01218725756082,"Pred.S1"
14,"2017_Joint1",3,0.547387201561909,"Pred.S1"
16,"2017_Joint1",4,0.803185131081834,"Pred.S1"
18,"2017_Joint1",6,1.18889603763387,"Pred.S1"
20,"2017_Joint1",1,-0.247193742389022,"Pred.S1"
NA,"2017_Joint1",NA,NA,"Pred.S1"
2,"2017_Joint2",0,-1.04177468633995,"Pred.S1"
4,"2017_Joint2",2,0.217606313609892,"Pred.S1"
6,"2017_Joint2",0,-1.04177468633995,"Pred.S1"
8,"2017_Joint2",2,0.217606313609892,"Pred.S1"
10,"2017_Joint2",2,0.217606313609892,"Pred.S1"
12,"2017_Joint2",1,-0.247193742389022,"Pred.S1"
14,"2017_Joint2",20,2.44827703758371,"Pred.S1"
16,"2017_Joint2",3,0.547387201561909,"Pred.S1"
18,"2017_Joint2",6,1.18889603763387,"Pred.S1"
20,"2017_Joint2",0,-1.04177468633995,"Pred.S1"
NA,"2017_Joint2",NA,NA,"Pred.S1"
2,"2018_Cont1",1,-0.247193742389022,"Pred.S1"
4,"2018_Cont1",5,1.01218725756082,"Pred.S1"
6,"2018_Cont1",0,-1.04177468633995,"Pred.S1"
8,"2018_Cont1",0,-1.04177468633995,"Pred.S1"
10,"2018_Cont1",1,-0.247193742389022,"Pred.S1"
12,"2018_Cont1",0,-1.04177468633995,"Pred.S1"
14,"2018_Cont1",3,0.547387201561909,"Pred.S1"
16,"2018_Cont1",2,0.217606313609892,"Pred.S1"
18,"2018_Cont1",2,0.217606313609892,"Pred.S1"
20,"2018_Cont1",1,-0.247193742389022,"Pred.S1"
NA,"2018_Cont1",NA,NA,"Pred.S1"
2,"2018_Cont2",0,-1.04177468633995,"Pred.S1"
4,"2018_Cont2",0,-1.04177468633995,"Pred.S1"
6,"2018_Cont2",0,-1.04177468633995,"Pred.S1"
8,"2018_Cont2",0,-1.04177468633995,"Pred.S1"
10,"2018_Cont2",2,0.217606313609892,"Pred.S1"
12,"2018_Cont2",4,0.803185131081834,"Pred.S1"
14,"2018_Cont2",1,-0.247193742389022,"Pred.S1"
16,"2018_Cont2",2,0.217606313609892,"Pred.S1"
18,"2018_Cont2",1,-0.247193742389022,"Pred.S1"
20,"2018_Cont2",3,0.547387201561909,"Pred.S1"
NA,"2018_Cont2",NA,NA,"Pred.S1"
2,"2018_Fipro1",0,-1.04177468633995,"Pred.S1"
4,"2018_Fipro1",2,0.217606313609892,"Pred.S1"
6,"2018_Fipro1",4,0.803185131081834,"Pred.S1"
8,"2018_Fipro1",5,1.01218725756082,"Pred.S1"
10,"2018_Fipro1",7,1.34196814551284,"Pred.S1"
12,"2018_Fipro1",12,1.89852419793411,"Pred.S1"
14,"2018_Fipro1",7,1.34196814551284,"Pred.S1"
16,"2018_Fipro1",2,0.217606313609892,"Pred.S1"
18,"2018_Fipro1",4,0.803185131081834,"Pred.S1"
20,"2018_Fipro1",7,1.34196814551284,"Pred.S1"
NA,"2018_Fipro1",NA,NA,"Pred.S1"
2,"2018_Fipro2",0,-1.04177468633995,"Pred.S1"
4,"2018_Fipro2",10,1.70702375473057,"Pred.S1"
6,"2018_Fipro2",7,1.34196814551284,"Pred.S1"
8,"2018_Fipro2",2,0.217606313609892,"Pred.S1"
10,"2018_Fipro2",0,-1.04177468633995,"Pred.S1"
12,"2018_Fipro2",6,1.18889603763387,"Pred.S1"
14,"2018_Fipro2",2,0.217606313609892,"Pred.S1"
16,"2018_Fipro2",2,0.217606313609892,"Pred.S1"
18,"2018_Fipro2",8,1.47698731355974,"Pred.S1"
20,"2018_Fipro2",4,0.803185131081834,"Pred.S1"
NA,"2018_Fipro2",NA,NA,"Pred.S1"
2,"2018_Pent1",0,-1.04177468633995,"Pred.S1"
4,"2018_Pent1",0,-1.04177468633995,"Pred.S1"
6,"2018_Pent1",0,-1.04177468633995,"Pred.S1"
8,"2018_Pent1",0,-1.04177468633995,"Pred.S1"
10,"2018_Pent1",0,-1.04177468633995,"Pred.S1"
12,"2018_Pent1",0,-1.04177468633995,"Pred.S1"
14,"2018_Pent1",0,-1.04177468633995,"Pred.S1"
16,"2018_Pent1",0,-1.04177468633995,"Pred.S1"
18,"2018_Pent1",0,-1.04177468633995,"Pred.S1"
20,"2018_Pent1",0,-1.04177468633995,"Pred.S1"
NA,"2018_Pent1",NA,NA,"Pred.S1"
2,"2018_Pent2",0,-1.04177468633995,"Pred.S1"
4,"2018_Pent2",9,1.59776607503277,"Pred.S1"
6,"2018_Pent2",4,0.803185131081834,"Pred.S1"
8,"2018_Pent2",1,-0.247193742389022,"Pred.S1"
10,"2018_Pent2",3,0.547387201561909,"Pred.S1"
12,"2018_Pent2",2,0.217606313609892,"Pred.S1"
14,"2018_Pent2",5,1.01218725756082,"Pred.S1"
16,"2018_Pent2",0,-1.04177468633995,"Pred.S1"
18,"2018_Pent2",4,0.803185131081834,"Pred.S1"
20,"2018_Pent2",4,0.803185131081834,"Pred.S1"
NA,"2018_Pent2",NA,NA,"Pred.S1"
2,"2018_Joint1",0,-1.04177468633995,"Pred.S1"
4,"2018_Joint1",2,0.217606313609892,"Pred.S1"
6,"2018_Joint1",0,-1.04177468633995,"Pred.S1"
8,"2018_Joint1",1,-0.247193742389022,"Pred.S1"
10,"2018_Joint1",0,-1.04177468633995,"Pred.S1"
12,"2018_Joint1",2,0.217606313609892,"Pred.S1"
14,"2018_Joint1",5,1.01218725756082,"Pred.S1"
16,"2018_Joint1",1,-0.247193742389022,"Pred.S1"
18,"2018_Joint1",0,-1.04177468633995,"Pred.S1"
20,"2018_Joint1",0,-1.04177468633995,"Pred.S1"
NA,"2018_Joint1",NA,NA,"Pred.S1"
2,"2018_Joint2",0,-1.04177468633995,"Pred.S1"
4,"2018_Joint2",0,-1.04177468633995,"Pred.S1"
6,"2018_Joint2",2,0.217606313609892,"Pred.S1"
8,"2018_Joint2",1,-0.247193742389022,"Pred.S1"
10,"2018_Joint2",0,-1.04177468633995,"Pred.S1"
12,"2018_Joint2",0,-1.04177468633995,"Pred.S1"
14,"2018_Joint2",1,-0.247193742389022,"Pred.S1"
16,"2018_Joint2",0,-1.04177468633995,"Pred.S1"
18,"2018_Joint2",0,-1.04177468633995,"Pred.S1"
20,"2018_Joint2",0,-1.04177468633995,"Pred.S1"
NA,"2018_Joint2",NA,NA,"Pred.S1"
2,"2019_Cont1",19,2.3923470189837,"Pred.S1"
4,"2019_Cont1",10,1.70702375473057,"Pred.S1"
6,"2019_Cont1",13,1.9834769815848,"Pred.S1"
8,"2019_Cont1",4,0.803185131081834,"Pred.S1"
10,"2019_Cont1",3,0.547387201561909,"Pred.S1"
12,"2019_Cont1",5,1.01218725756082,"Pred.S1"
14,"2019_Cont1",0,-1.04177468633995,"Pred.S1"
16,"2019_Cont1",1,-0.247193742389022,"Pred.S1"
18,"2019_Cont1",0,-1.04177468633995,"Pred.S1"
20,"2019_Cont1",0,-1.04177468633995,"Pred.S1"
NA,"2019_Cont1",NA,NA,"Pred.S1"
2,"2019_Cont2",2,0.217606313609892,"Pred.S1"
4,"2019_Cont2",5,1.01218725756082,"Pred.S1"
6,"2019_Cont2",1,-0.247193742389022,"Pred.S1"
8,"2019_Cont2",0,-1.04177468633995,"Pred.S1"
10,"2019_Cont2",16,2.2060453964251,"Pred.S1"
12,"2019_Cont2",9,1.59776607503277,"Pred.S1"
14,"2019_Cont2",7,1.34196814551284,"Pred.S1"
16,"2019_Cont2",1,-0.247193742389022,"Pred.S1"
18,"2019_Cont2",1,-0.247193742389022,"Pred.S1"
20,"2019_Cont2",2,0.217606313609892,"Pred.S1"
NA,"2019_Cont2",NA,NA,"Pred.S1"
2,"2019_Fipro1",7,1.34196814551284,"Pred.S1"
4,"2019_Fipro1",10,1.70702375473057,"Pred.S1"
6,"2019_Fipro1",8,1.47698731355974,"Pred.S1"
8,"2019_Fipro1",7,1.34196814551284,"Pred.S1"
10,"2019_Fipro1",30,2.89473529448547,"Pred.S1"
12,"2019_Fipro1",22,2.55256144272435,"Pred.S1"
14,"2019_Fipro1",3,0.547387201561909,"Pred.S1"
16,"2019_Fipro1",5,1.01218725756082,"Pred.S1"
18,"2019_Fipro1",2,0.217606313609892,"Pred.S1"
20,"2019_Fipro1",3,0.547387201561909,"Pred.S1"
NA,"2019_Fipro1",NA,NA,"Pred.S1"
