"Treatment","Tank","Week","Year","r_d","smap_coef","Recipient","Donor"
"Pent","Pent2",8,2018,"c_4",NA,"Zoopla1","Zoopla1_2"
"Pent","Pent2",10,2018,"c_4",-0.0642545811479681,"Zoopla1","Zoopla1_2"
"Pent","Pent2",12,2018,"c_4",-0.0731013932545206,"Zoopla1","Zoopla1_2"
"Pent","Pent2",14,2018,"c_4",-0.0743098664552305,"Zoopla1","Zoopla1_2"
"Pent","Pent2",16,2018,"c_4",-0.0654726338379411,"Zoopla1","Zoopla1_2"
"Pent","Pent2",18,2018,"c_4",-0.0744526340065827,"Zoopla1","Zoopla1_2"
"Pent","Pent2",20,2018,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Joint","Joint1",2,2018,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint1",4,2018,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint1",6,2018,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint1",8,2018,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint1",10,2018,"c_4",-0.0832245234878996,"Zoopla1","Zoopla1_2"
"Joint","Joint1",12,2018,"c_4",-0.0695290827231116,"Zoopla1","Zoopla1_2"
"Joint","Joint1",14,2018,"c_4",-0.0730546389396557,"Zoopla1","Zoopla1_2"
"Joint","Joint1",16,2018,"c_4",-0.0799093676752783,"Zoopla1","Zoopla1_2"
"Joint","Joint1",18,2018,"c_4",-0.0720962260938936,"Zoopla1","Zoopla1_2"
"Joint","Joint1",20,2018,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Joint","Joint2",2,2018,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint2",4,2018,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint2",6,2018,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint2",8,2018,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint2",10,2018,"c_4",-0.0731365794638559,"Zoopla1","Zoopla1_2"
"Joint","Joint2",12,2018,"c_4",-0.0690337378268607,"Zoopla1","Zoopla1_2"
"Joint","Joint2",14,2018,"c_4",-0.0675971911175946,"Zoopla1","Zoopla1_2"
"Joint","Joint2",16,2018,"c_4",-0.0584503732480506,"Zoopla1","Zoopla1_2"
"Joint","Joint2",18,2018,"c_4",-0.067644636820602,"Zoopla1","Zoopla1_2"
"Joint","Joint2",20,2018,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Cont","Cont1",2,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Cont","Cont1",4,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Cont","Cont1",6,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Cont","Cont1",8,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Cont","Cont1",10,2019,"c_4",-0.0689761083847025,"Zoopla1","Zoopla1_2"
"Cont","Cont1",12,2019,"c_4",-0.0580715643086747,"Zoopla1","Zoopla1_2"
"Cont","Cont1",14,2019,"c_4",-0.0694513780665094,"Zoopla1","Zoopla1_2"
"Cont","Cont1",16,2019,"c_4",-0.0904824498970705,"Zoopla1","Zoopla1_2"
"Cont","Cont1",18,2019,"c_4",-0.0675596693339173,"Zoopla1","Zoopla1_2"
"Cont","Cont1",20,2019,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Cont","Cont2",2,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Cont","Cont2",4,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Cont","Cont2",6,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Cont","Cont2",8,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Cont","Cont2",10,2019,"c_4",-0.0723972096630308,"Zoopla1","Zoopla1_2"
"Cont","Cont2",12,2019,"c_4",-0.069765478670501,"Zoopla1","Zoopla1_2"
"Cont","Cont2",14,2019,"c_4",-0.0684727002401568,"Zoopla1","Zoopla1_2"
"Cont","Cont2",16,2019,"c_4",-0.0703896186262036,"Zoopla1","Zoopla1_2"
"Cont","Cont2",18,2019,"c_4",-0.0698214691832642,"Zoopla1","Zoopla1_2"
"Cont","Cont2",20,2019,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Fipro","Fipro1",2,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Fipro","Fipro1",4,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Fipro","Fipro1",6,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Fipro","Fipro1",8,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Fipro","Fipro1",10,2019,"c_4",-0.0715426622978172,"Zoopla1","Zoopla1_2"
"Fipro","Fipro1",12,2019,"c_4",-0.0628237549412977,"Zoopla1","Zoopla1_2"
"Fipro","Fipro1",14,2019,"c_4",-0.069391998942003,"Zoopla1","Zoopla1_2"
"Fipro","Fipro1",16,2019,"c_4",-0.0700931650304883,"Zoopla1","Zoopla1_2"
"Fipro","Fipro1",18,2019,"c_4",-0.0659072152924496,"Zoopla1","Zoopla1_2"
"Fipro","Fipro1",20,2019,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Fipro","Fipro2",2,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Fipro","Fipro2",4,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Fipro","Fipro2",6,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Fipro","Fipro2",8,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Fipro","Fipro2",10,2019,"c_4",-0.0859923683526885,"Zoopla1","Zoopla1_2"
"Fipro","Fipro2",12,2019,"c_4",-0.055394200870246,"Zoopla1","Zoopla1_2"
"Fipro","Fipro2",14,2019,"c_4",-0.0716382477280581,"Zoopla1","Zoopla1_2"
"Fipro","Fipro2",16,2019,"c_4",-0.0667463799986464,"Zoopla1","Zoopla1_2"
"Fipro","Fipro2",18,2019,"c_4",-0.0706009174127278,"Zoopla1","Zoopla1_2"
"Fipro","Fipro2",20,2019,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Pent","Pent1",2,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Pent","Pent1",4,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Pent","Pent1",6,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Pent","Pent1",8,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Pent","Pent1",10,2019,"c_4",-0.0736158980238617,"Zoopla1","Zoopla1_2"
"Pent","Pent1",12,2019,"c_4",-0.0702751842077309,"Zoopla1","Zoopla1_2"
"Pent","Pent1",14,2019,"c_4",-0.0674767357186041,"Zoopla1","Zoopla1_2"
"Pent","Pent1",16,2019,"c_4",-0.0764477928206277,"Zoopla1","Zoopla1_2"
"Pent","Pent1",18,2019,"c_4",-0.0734330638458514,"Zoopla1","Zoopla1_2"
"Pent","Pent1",20,2019,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Pent","Pent2",2,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Pent","Pent2",4,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Pent","Pent2",6,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Pent","Pent2",8,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Pent","Pent2",10,2019,"c_4",-0.0639916000553407,"Zoopla1","Zoopla1_2"
"Pent","Pent2",12,2019,"c_4",-0.0726350766880698,"Zoopla1","Zoopla1_2"
"Pent","Pent2",14,2019,"c_4",-0.0704277603833188,"Zoopla1","Zoopla1_2"
"Pent","Pent2",16,2019,"c_4",-0.0737045596767102,"Zoopla1","Zoopla1_2"
"Pent","Pent2",18,2019,"c_4",-0.0790548349554015,"Zoopla1","Zoopla1_2"
"Pent","Pent2",20,2019,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Joint","Joint1",2,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint1",4,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint1",6,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint1",8,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint1",10,2019,"c_4",-0.069649621007812,"Zoopla1","Zoopla1_2"
"Joint","Joint1",12,2019,"c_4",-0.070590326453206,"Zoopla1","Zoopla1_2"
"Joint","Joint1",14,2019,"c_4",-0.0705262236401756,"Zoopla1","Zoopla1_2"
"Joint","Joint1",16,2019,"c_4",-0.0663166086551059,"Zoopla1","Zoopla1_2"
"Joint","Joint1",18,2019,"c_4",-0.0672751271041019,"Zoopla1","Zoopla1_2"
"Joint","Joint1",20,2019,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Joint","Joint2",2,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint2",4,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint2",6,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint2",8,2019,"c_4",NA,"Zoopla1","Zoopla1_2"
"Joint","Joint2",10,2019,"c_4",-0.0692275759488029,"Zoopla1","Zoopla1_2"
"Joint","Joint2",12,2019,"c_4",-0.0698040943499937,"Zoopla1","Zoopla1_2"
"Joint","Joint2",14,2019,"c_4",-0.0760880758209301,"Zoopla1","Zoopla1_2"
"Joint","Joint2",16,2019,"c_4",-0.075983786968676,"Zoopla1","Zoopla1_2"
"Joint","Joint2",18,2019,"c_4",-0.0691285282030268,"Zoopla1","Zoopla1_2"
"Joint","Joint2",20,2019,"c_4",-0.0696642322129504,"Zoopla1","Zoopla1_2"
"Cont","Cont1",2,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Cont","Cont1",4,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Cont","Cont1",6,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Cont","Cont1",8,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Cont","Cont1",10,2017,"c_5",-0.0787235341774449,"Zoopla1","Zoopla1_3"
"Cont","Cont1",12,2017,"c_5",-0.079309996910885,"Zoopla1","Zoopla1_3"
"Cont","Cont1",14,2017,"c_5",-0.0724218759175038,"Zoopla1","Zoopla1_3"
"Cont","Cont1",16,2017,"c_5",-0.0789609306214469,"Zoopla1","Zoopla1_3"
"Cont","Cont1",18,2017,"c_5",-0.0764525537214087,"Zoopla1","Zoopla1_3"
"Cont","Cont1",20,2017,"c_5",-0.0776855863651622,"Zoopla1","Zoopla1_3"
"Cont","Cont2",2,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Cont","Cont2",4,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Cont","Cont2",6,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Cont","Cont2",8,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Cont","Cont2",10,2017,"c_5",-0.0876021098162127,"Zoopla1","Zoopla1_3"
"Cont","Cont2",12,2017,"c_5",-0.0896778773592507,"Zoopla1","Zoopla1_3"
"Cont","Cont2",14,2017,"c_5",-0.0798555896503091,"Zoopla1","Zoopla1_3"
"Cont","Cont2",16,2017,"c_5",-0.110757454793087,"Zoopla1","Zoopla1_3"
"Cont","Cont2",18,2017,"c_5",-0.0777259010792631,"Zoopla1","Zoopla1_3"
"Cont","Cont2",20,2017,"c_5",-0.0776855863651622,"Zoopla1","Zoopla1_3"
"Fipro","Fipro1",2,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Fipro","Fipro1",4,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Fipro","Fipro1",6,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Fipro","Fipro1",8,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Fipro","Fipro1",10,2017,"c_5",-0.0845610966649954,"Zoopla1","Zoopla1_3"
"Fipro","Fipro1",12,2017,"c_5",-0.0737554857088905,"Zoopla1","Zoopla1_3"
"Fipro","Fipro1",14,2017,"c_5",-0.0777928960390356,"Zoopla1","Zoopla1_3"
"Fipro","Fipro1",16,2017,"c_5",-0.0823842320360751,"Zoopla1","Zoopla1_3"
"Fipro","Fipro1",18,2017,"c_5",-0.0825443849613832,"Zoopla1","Zoopla1_3"
"Fipro","Fipro1",20,2017,"c_5",-0.0776855863651622,"Zoopla1","Zoopla1_3"
"Fipro","Fipro2",2,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Fipro","Fipro2",4,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Fipro","Fipro2",6,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Fipro","Fipro2",8,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Fipro","Fipro2",10,2017,"c_5",-0.0705790462335626,"Zoopla1","Zoopla1_3"
"Fipro","Fipro2",12,2017,"c_5",-0.0705503329210243,"Zoopla1","Zoopla1_3"
"Fipro","Fipro2",14,2017,"c_5",-0.073595803100057,"Zoopla1","Zoopla1_3"
"Fipro","Fipro2",16,2017,"c_5",-0.080626242654123,"Zoopla1","Zoopla1_3"
"Fipro","Fipro2",18,2017,"c_5",-0.076145042976354,"Zoopla1","Zoopla1_3"
"Fipro","Fipro2",20,2017,"c_5",-0.0776855863651622,"Zoopla1","Zoopla1_3"
"Pent","Pent1",2,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Pent","Pent1",4,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Pent","Pent1",6,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Pent","Pent1",8,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Pent","Pent1",10,2017,"c_5",-0.0805998948622496,"Zoopla1","Zoopla1_3"
"Pent","Pent1",12,2017,"c_5",-0.102763416488981,"Zoopla1","Zoopla1_3"
"Pent","Pent1",14,2017,"c_5",-0.0873564600768007,"Zoopla1","Zoopla1_3"
"Pent","Pent1",16,2017,"c_5",-0.0735288523030947,"Zoopla1","Zoopla1_3"
"Pent","Pent1",18,2017,"c_5",-0.0819658369153152,"Zoopla1","Zoopla1_3"
"Pent","Pent1",20,2017,"c_5",-0.0776855863651622,"Zoopla1","Zoopla1_3"
"Pent","Pent2",2,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Pent","Pent2",4,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Pent","Pent2",6,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Pent","Pent2",8,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Pent","Pent2",10,2017,"c_5",-0.0831088320746352,"Zoopla1","Zoopla1_3"
"Pent","Pent2",12,2017,"c_5",-0.0791045106934327,"Zoopla1","Zoopla1_3"
"Pent","Pent2",14,2017,"c_5",-0.0606280590486034,"Zoopla1","Zoopla1_3"
"Pent","Pent2",16,2017,"c_5",-0.106049359589197,"Zoopla1","Zoopla1_3"
"Pent","Pent2",18,2017,"c_5",-0.0707001595731818,"Zoopla1","Zoopla1_3"
"Pent","Pent2",20,2017,"c_5",-0.0776855863651622,"Zoopla1","Zoopla1_3"
"Joint","Joint1",2,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Joint","Joint1",4,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Joint","Joint1",6,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Joint","Joint1",8,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Joint","Joint1",10,2017,"c_5",-0.0799746778780441,"Zoopla1","Zoopla1_3"
"Joint","Joint1",12,2017,"c_5",-0.0811916277065737,"Zoopla1","Zoopla1_3"
"Joint","Joint1",14,2017,"c_5",-0.0787349104850143,"Zoopla1","Zoopla1_3"
"Joint","Joint1",16,2017,"c_5",-0.082848807500241,"Zoopla1","Zoopla1_3"
"Joint","Joint1",18,2017,"c_5",-0.0865744041518346,"Zoopla1","Zoopla1_3"
"Joint","Joint1",20,2017,"c_5",-0.0776855863651622,"Zoopla1","Zoopla1_3"
"Joint","Joint2",2,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Joint","Joint2",4,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
"Joint","Joint2",6,2017,"c_5",NA,"Zoopla1","Zoopla1_3"
